Row,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
283,F1,27/02/96,Paris SG,Lens,1,0,H,1,0,H,,,,,,,,,,,
284,F1,27/02/96,St Etienne,Lyon,1,1,D,,,,,,,,,,,,,,
285,F1,01/03/96,Lyon,Bordeaux,1,0,H,1,0,H,,,,,,,,,,,
286,F1,01/03/96,Monaco,Nantes,4,1,H,2,0,H,,,,,,,,,,,
287,F1,02/03/96,Auxerre,Martigues,4,0,H,2,0,H,,,,,,,,,,,
288,F1,02/03/96,Cannes,Guingamp,3,0,H,,,,,,,,,,,,,,
289,F1,02/03/96,Le Havre,Bastia,1,0,H,,,,,,,,,,,,,,
290,F1,02/03/96,Lens,Gueugnon,2,0,H,0,0,D,,,,,,,,,,,
291,F1,02/03/96,Metz,Nice,4,0,H,2,0,H,,,,,,,,,,,
292,F1,02/03/96,Montpellier,St Etienne,1,0,H,,,,,,,,,,,,,,
293,F1,02/03/96,Rennes,Paris SG,0,1,A,0,1,A,,,,,,,,,,,
294,F1,02/03/96,Strasbourg,Lille,2,0,H,,,,,,,,,,,,,,
295,F1,05/03/96,Metz,Lyon,0,1,A,,,,,,,,,,,,,,
296,F1,05/03/96,Strasbourg,Auxerre,1,0,H,,,,,,,,,,,,,,
297,F1,09/03/96,Bastia,Montpellier,1,0,H,,,,,,,,,,,,,,
298,F1,09/03/96,Bordeaux,Metz,4,0,H,3,0,H,,,,,,,,,,,
299,F1,09/03/96,Gueugnon,Monaco,2,2,D,1,0,H,,,,,,,,,,,
300,F1,09/03/96,Guingamp,Strasbourg,3,0,H,,,,,,,,,,,,,,
301,F1,09/03/96,Lille,Rennes,0,0,D,0,0,D,,,,,,,,,,,
302,F1,09/03/96,Martigues,Lens,0,1,A,0,0,D,,,,,,,,,,,
303,F1,09/03/96,Nantes,Cannes,2,0,H,1,0,H,,,,,,,,,,,
304,F1,09/03/96,Nice,Auxerre,1,3,A,0,2,A,,,,,,,,,,,
305,F1,09/03/96,St Etienne,Le Havre,1,1,D,,,,,,,,,,,,,,
306,F1,10/03/96,Paris SG,Lyon,2,0,H,1,0,H,,,,,,,,,,,
307,F1,16/03/96,Rennes,Metz,0,0,D,0,0,D,,,,,,,,,,,
