Row,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
252,I2,14/03/98,Chievo,Verona,2,0,H,,,,,,,,,,,,,,,,,,,,,
253,I2,15/03/98,Ancona,F. Andria,2,0,H,,,,,,,,,,,,,,,,,,,,,
254,I2,15/03/98,Foggia,Genoa,3,1,H,,,,,,,,,,,,,,,,,,,,,
255,I2,15/03/98,Lucchese,Pescara,0,3,A,,,,,,,,,,,,,,,,,,,,,
256,I2,15/03/98,Monza,Cagliari,0,0,D,,,,,,,,,,,,,,,,,,,,,
257,I2,15/03/98,Perugia,Reggina,0,1,A,,,,,,,,,,,,,,,,,,,,,
258,I2,15/03/98,Ravenna,Treviso,2,0,H,,,,,,,,,,,,,,,,,,,,,
259,I2,15/03/98,Reggiana,Padova,0,2,A,,,,,,,,,,,,,,,,,,,,,
260,I2,15/03/98,Salernitana,C. Sangro,1,0,H,,,,,,,,,,,,,,,,,,,,,
261,I2,15/03/98,Venezia,Torino,0,0,D,,,,,,,,,,,,,,,,,,,,,
262,I2,21/03/98,Verona,Venezia,0,1,A,,,,,,,,,,,,,,,,,,,,,
263,I2,22/03/98,C. Sangro,Chievo,0,4,A,,,,,,,,,,,,,,,,,,,,,
264,I2,22/03/98,Cagliari,Ravenna,2,1,H,,,,,,,,,,,,,,,,,,,,,
265,I2,22/03/98,F. Andria,Foggia,2,0,H,,,,,,,,,,,,,,,,,,,,,
266,I2,22/03/98,Genoa,Reggiana,2,2,D,,,,,,,,,,,,,,,,,,,,,
267,I2,22/03/98,Padova,Perugia,3,1,H,,,,,,,,,,,,,,,,,,,,,
268,I2,22/03/98,Pescara,Salernitana,0,0,D,,,,,,,,,,,,,,,,,,,,,
269,I2,22/03/98,Reggina,Lucchese,0,0,D,,,,,,,,,,,,,,,,,,,,,
270,I2,22/03/98,Torino,Monza,1,0,H,,,,,,,,,,,,,,,,,,,,,
271,I2,22/03/98,Treviso,Ancona,5,0,H,,,,,,,,,,,,,,,,,,,,,
272,I2,04/04/98,Salernitana,Cagliari,1,0,H,,,,,,,,,,,,,,,,,,,,,
273,I2,05/04/98,Ancona,Perugia,2,2,D,,,,,,,,,,,,,,,,,,,,,
274,I2,05/04/98,C. Sangro,Monza,1,1,D,,,,,,,,,,,,,,,,,,,,,
275,I2,05/04/98,Chievo,Padova,1,1,D,,,,,,,,,,,,,,,,,,,,,
276,I2,05/04/98,Foggia,Verona,0,0,D,,,,,,,,,,,,,,,,,,,,,
277,I2,05/04/98,Genoa,Pescara,4,0,H,,,,,,,,,,,,,,,,,,,,,
278,I2,05/04/98,Ravenna,Reggina,2,2,D,,,,,,,,,,,,,,,,,,,,,
279,I2,05/04/98,Reggiana,Lucchese,3,0,H,,,,,,,,,,,,,,,,,,,,,
280,I2,05/04/98,Torino,F. Andria,2,1,H,,,,,,,,,,,,,,,,,,,,,
281,I2,05/04/98,Venezia,Treviso,0,0,D,,,,,,,,,,,,,,,,,,,,,
